Pharma Model,Num Feature,Fit,Norm Fit,Num Hydrophobic,Num HB Acceptor,Num HB Donor,Num Positive,Num Negative,Num Aromatic,Name,Class,Uniplot,Function,Disease,"Idication
"
1vr3_A_cavity_2,7,3.778,0.5398,3,1,1,1,1,0,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",NONE,Q99JT9,Has aci-reductone dioxygenase (ARD) activity and can function in the 5-methylthioadenosine (MTA) methionine salvage pathway (By similarity),NONE,"NONE
"
1t2e_A_cavity_2,8,4.317,0.5396,3,1,2,1,1,0,L-lactate dehydrogenase,NONE,Q27743,Energy production and conversion,NONE,"NONE
"
2ph4_B_cavity_1,7,3.774,0.5391,5,2,0,0,0,0,Phospholipase A2 homolog zhaoermiatoxin,NONE,P84776,NONE,NONE,"NONE
"
2c0p_A_cavity_1,9,4.849,0.5387,6,1,1,1,0,0,Acetylcholinesterase,NONE,P21836,Lipid transport and metabolism,NONE,"NONE
"
1rkh_A_cavity_1,10,5.381,0.5381,6,1,1,0,2,0,Vitamin D3 receptor,NONE,P13053,NONE,NONE,"NONE
"
1a3x_B_cavity_3,7,3.764,0.5378,5,2,0,0,0,0,Pyruvate kinase 1,NONE,P00549,Carbohydrate transport and metabolism,NONE,"NONE
"
2ysw_C_cavity_1,8,4.299,0.5373,4,2,0,1,1,0,3-dehydroquinate dehydratase,NONE,O66440,NONE,NONE,"NONE
"
2hzp_A_cavity_1,9,4.835,0.5372,3,0,3,3,0,0,Kynureninase,NONE,Q16719,NONE,NONE,"NONE
"
2hwf_1_cavity_3,9,4.826,0.5362,7,1,1,0,0,0,Genome polyprotein,NONE,P23008,NONE,NONE,"NONE
"
1mg5_B_cavity_1,8,4.289,0.5362,5,1,1,1,0,0,Alcohol dehydrogenase,NONE,P00334,Involved in alcohol dehydrogenase activity,NONE,"NONE
"
2yuf_A_cavity_2,8,4.288,0.536,7,0,1,0,0,0,NGFI-A-binding protein 1,NONE,Q13506,NONE,NONE,"NONE
"
1vc4_B_cavity_2,8,4.278,0.5347,4,1,1,1,1,0,Indole-3-glycerol phosphate synthase,NONE,P84126,Involved in indole-3-glycerol-phosphate synthase activity,NONE,"NONE
"
1kn9_B_cavity_1,8,4.272,0.5341,6,2,0,0,0,0,Signal peptidase I,NONE,P00803,"Intracellular trafficking, secretion, and vesicular transport",NONE,"NONE
"
2kf2_A_cavity_1,9,4.806,0.5339,4,1,3,1,0,0,Putative polyketide cyclase,NONE,P23154,NONE,NONE,"NONE
"
2lh5_A_cavity_1,8,4.265,0.5332,6,1,0,0,1,0,Leghemoglobin-2,NONE,P02240,Cell motility,NONE,"NONE
"
1ef8_C_cavity_3,8,4.258,0.5322,7,1,0,0,0,0,Methylmalonyl-CoA decarboxylase,NONE,P52045,Lipid transport and metabolism,NONE,"NONE
"
1v9x_A_cavity_1,13,6.911,0.5316,5,1,3,0,4,0,Poly [ADP-ribose] polymerase 1,NONE,Q9ZP54,NONE,NONE,"NONE
"
2bfu_L_cavity_2,8,4.241,0.5301,7,0,1,0,0,0,RNA2 polyprotein,NONE,P03599,NONE,NONE,"NONE
"
2ldx_C_cavity_1,8,4.24,0.53,5,0,2,1,0,0,L-lactate dehydrogenase C chain,NONE,P00342,NONE,NONE,"NONE
"
2bsk_D_cavity_1,8,4.239,0.5299,5,0,1,0,2,0,Mitochondrial import inner membrane translocase subunit Tim9,NONE,Q9Y5J7,NONE,NONE,"NONE
"
2fiq_A_cavity_2,8,4.239,0.5299,5,0,1,2,0,0,"D-tagatose-1,6-bisphosphate aldolase subunit gatZ",NONE,Q8X7H4,NONE,NONE,"NONE
"
2e19_A_cavity_1,8,4.237,0.5297,6,1,1,0,0,0,Zinc finger E-box-binding homeobox 1,NONE,P37275,NONE,NONE,"NONE
"
1h9t_A_cavity_1,8,4.235,0.5293,7,1,0,0,0,0,Fatty acid metabolism regulator protein,NONE,P0A8V6,NONE,NONE,"NONE
"
1k8t_A_cavity_4,8,4.233,0.5291,6,2,0,0,0,0,Calmodulin-sensitive adenylate cyclase,NONE,P40136,NONE,NONE,"NONE
"
2cqe_A_cavity_1,8,4.227,0.5284,6,0,1,1,0,0,Zinc finger CCCH domain-containing protein 4,NONE,Q9UPT8,NONE,NONE,"NONE
"
1h29_D_cavity_3,9,4.755,0.5283,7,1,0,0,1,0,High-molecular-weight cytochrome c,NONE,P24092,Involved in iron ion binding,NONE,"NONE
"
2c0o_A_cavity_2,16,8.444,0.5278,6,2,3,5,0,0,Tyrosine-protein kinase HCK,TRANSFERASE,HCK_HUMAN,May serve as part of a signaling pathway coupling the Fc receptor to the activation of the respiratory burst. May also contribute to neutrophil migration and may regulate the degranulation process of neutrophils.,NONE,"NONE
"
2vag_A_cavity_3,9,4.749,0.5277,4,1,2,2,0,0,Dual specificity protein kinase CLK1,TRANSFERASE,CLK1_HUMAN,"Phosphorylates serine- and arginine-rich (SR) proteins of the spliceosomal complex may be a constituent of a network of regulatory mechanisms that enable SR proteins to control RNA splicing. Phosphorylates serines, threonines and tyrosines (By similarity)",NONE,"Toxicity;Metabolic disorder;Neurodegenerative disease;Cancer;Cardiovascular disease
"
2wa0_A_cavity_3,13,6.856,0.5274,7,0,3,0,3,0,Melanoma-associated antigen 4,NONE,P43358,NONE,NONE,"NONE
"
3coq_B_cavity_1,8,4.218,0.5273,7,0,1,0,0,0,Regulatory protein GAL4,NONE,P04386,NONE,NONE,"NONE
"
1xx6_B_cavity_1,9,4.738,0.5264,6,1,1,1,0,0,Thymidine kinase,NONE,Q97F65,Involved in thymidine kinase activity,NONE,"NONE
"
1duw_A_cavity_1,10,5.253,0.5253,7,1,1,1,0,0,Nonaheme cytochrome c,NONE,Q9XCU0,Involved in iron ion binding,NONE,"NONE
"
2pl5_A_cavity_4,8,4.202,0.5253,6,0,1,0,1,0,Homoserine O-acetyltransferase,NONE,Q8F4I0,NONE,NONE,"NONE
"
1xa8_B_cavity_1,9,4.719,0.5244,5,1,1,0,2,0,Glutathione-dependent formaldehyde-activating enzyme,NONE,Q51669,Catalyzes the condensation of formaldehyde and glutathione to S-hydroxymethylglutathione.,NONE,"NONE
"
2d0g_A_cavity_1,9,4.716,0.524,4,1,2,0,2,0,Neopullulanase 1,NONE,Q60053,Carbohydrate transport and metabolism,NONE,"NONE
"
1smd_A_cavity_1,11,5.758,0.5235,5,1,2,1,2,0,Alpha-amylase 1,NONE,P04745,Carbohydrate transport and metabolism,NONE,"NONE
"
1yix_A_cavity_1,8,4.175,0.5218,5,1,1,1,0,0,Uncharacterized deoxyribonuclease ycfH,NONE,P0AFQ7,NONE,NONE,"NONE
"
1s6d_A_cavity_1,8,4.17,0.5212,5,0,2,0,1,0,Albumin-8,NONE,P23110,NONE,NONE,"NONE
"
1v75_B_cavity_1,8,4.163,0.5203,6,0,0,0,2,0,Hemoglobin D subunit alpha,NONE,P83134,NONE,NONE,"NONE
"
1dnv_A_cavity_1,9,4.679,0.5199,7,1,0,0,1,0,Coat protein VP1/VP2/VP3/VP4,NONE,Q90125,NONE,NONE,"NONE
"
1tq5_A_cavity_1,9,4.674,0.5193,4,1,1,1,2,0,Protein yhhW,NONE,P46852,NONE,NONE,"NONE
"
1w9y_A_cavity_3,8,4.151,0.5189,5,1,1,0,1,0,1-aminocyclopropane-1-carboxylate oxidase 1,NONE,Q08506,NONE,NONE,"NONE
"
2ovw_D_cavity_2,11,5.699,0.5181,5,2,2,1,1,0,Endoglucanase type C,NONE,P46237,"Involved in hydrolase activity, hydrolyzing O-glycosyl compounds",NONE,"NONE
"
1zyi_A_cavity_3,8,4.143,0.5179,8,0,0,0,0,0,Methylosome subunit pICln,NONE,P35521,NONE,NONE,"NONE
"
2obx_H_cavity_1,9,4.655,0.5172,5,3,0,0,1,0,"6,7-dimethyl-8-ribityllumazine synthase 1",NONE,Q986N2,NONE,NONE,"NONE
"
3din_C_cavity_7,8,4.137,0.5172,5,1,1,0,1,0,Protein translocase subunit secA,NONE,Q9X1R4,NONE,NONE,"NONE
"
2cu0_A_cavity_1,8,4.134,0.5168,6,2,0,0,0,0,Inosine-5-monophosphate dehydrogenase,NONE,O58045,NONE,NONE,"NONE
"
3eht_A_cavity_3,14,7.227,0.5162,6,2,3,0,3,0,Maltose-binding periplasmic protein,NONE,P0AEX9,Carbohydrate transport and metabolism,NONE,"NONE
"
1ch4_A_cavity_1,9,4.637,0.5152,7,0,1,0,1,0,Hemoglobin subunit beta,OXYGEN TRANSPORT,HBB_HUMAN,"Involved in oxygen transport from the lung to the various peripheral tissues.;LVV-hemorphin-7 potentiates the activity of bradykinin, causing a decrease in blood pressure.","Defects in HBB may be a cause of Heinz body anemias [MIM:140700]. This is a form of non-spherocytic hemolytic anemia of Dacie type 1. After splenectomy, which has little benefit, basophilic inclusions called Heinz bodies are demonstrable in the erythrocytes. Before splenectomy, diffuse or punctate basophilia may be evident. Most of these cases are probably instances of hemoglobinopathy. The hemoglobin demonstrates heat lability. Heinz bodies are observed also with the Ivemark syndrome (asplenia with cardiovascular anomalies) and with glutathione peroxidase deficiency.;Defects in HBB are the cause of beta-thalassemia [MIM:141900, 604131]. The thalassemias are the most common monogenic diseases and occur mostly in Mediterranean and Southeast Asian populations. The hallmark of beta-thalassemia is an imbalance in globin-chain production in the adult HbA molecule. Absence of beta chain causes beta(0)-thalassemia, while reduced amounts of detectable beta globin causes beta(+)-thalassemia. In the severe forms of beta-thalassemia, the excess alpha globin chains accumulate in the developing erythroid precursors in the marrow. Their deposition leads to a vast increase in erythroid apoptosis that in turn causes ineffective erythropoiesis and severe microcytic hypochromic anemia. Clinically, beta-thalassemia is divided into thalassemia major (transfusion dependent), thalassemia intermedia (of intermediate severity), and thalassemia minor (asymptomatic).;Defects in HBB are the cause of sickle cell anemia [MIM:603903]; also known as sickle cell disease. Sickle cell anemia is characterized by abnormally shaped red cells resulting in chronic anemia and periodic episodes of pain, serious infections and damage to vital organs. Normal red blood cells are round and flexible and flow easily through blood vessels, but in sickle cell anemia, the abnormal hemoglobin (called Hb S) causes red blood cells to become stiff. They are C-shaped and resembles a sickle. These stiffer red blood cells can led to microvascular occlusion thus cutting off the blood supply to nearby tissues.;Defects in HBB are the cause of dominant beta-thalassemia inclusion body type [MIM:603902]. This form of beta-thalassemia is transmitted in an autosomal dominant fashion and is characterized by anemia, enlargement of the spleen, and gross abnormalities of the erythrocytes and their precursors.","NONE
"
3brw_A_cavity_1,8,4.12,0.515,5,0,2,1,0,0,Rap1 GTPase-activating protein 1,NONE,P47736,Involved in GTPase activator activity,NONE,"NONE
"
2v0x_B_cavity_2,9,4.632,0.5147,7,2,0,0,0,0,"Lamina-associated polypeptide 2, isoforms alpha/zeta",NONE,Q61033,NONE,NONE,"NONE
"
3bb0_A_cavity_4,12,6.164,0.5136,8,2,0,2,0,0,Vanadium chloroperoxidase,NONE,P49053,NONE,NONE,"NONE
"
1eu1_A_cavity_7,9,4.621,0.5134,5,1,1,1,1,0,Dimethyl sulfoxide reductase,NONE,Q57366,Energy production and conversion,NONE,"NONE
"
1qw8_B_cavity_1,9,4.616,0.5129,4,2,1,2,0,0,Alpha-N-arabinofuranosidase,NONE,Q9XBQ3,Carbohydrate transport and metabolism,NONE,"NONE
"
1csr_A_cavity_1,8,4.101,0.5127,4,2,1,0,1,0,"Citrate synthase, mitochondrial",NONE,P23007,NONE,NONE,"NONE
"
1id0_A_cavity_1,8,4.097,0.5122,4,1,2,1,0,0,Sensor protein phoQ,NONE,P23837,Involved in ATP binding,NONE,"NONE
"
2be1_B_cavity_1,8,4.096,0.512,6,1,1,0,0,0,Serine/threonine-protein kinase/endoribonuclease IRE1,NONE,P32361,Senses unfolded proteins in the lumen of the endoplasmic reticulum via its N-terminal domain which leads to enzyme auto-activation. The active endoribonuclease domain splices HAC1 precursor mRNA to produce the mature form which then induces transcription of UPR target genes.,NONE,"NONE
"
2a6n_B_cavity_2,9,4.604,0.5116,6,0,2,1,0,0,Dihydrodipicolinate synthase,NONE,P0A6L2,NONE,NONE,"NONE
"
2gtt_P_cavity_3,8,4.092,0.5115,6,1,1,0,0,0,Nucleoprotein,NONE,Q7TBN9,NONE,NONE,"NONE
"
2o8c_B_cavity_6,16,8.178,0.5112,10,2,1,3,0,0,DNA mismatch repair protein Msh2,NONE,P43246,NONE,NONE,"NONE
"
1i1m_A_cavity_2,9,4.592,0.5102,6,0,2,0,1,0,Branched-chain-amino-acid aminotransferase,NONE,P0AB80,Amino acid transport and metabolism,NONE,"NONE
"
2ggk_D_cavity_1,9,4.591,0.5101,6,1,1,0,1,0,N-carbamoyl-D-amino acid hydrolase,NONE,Q44185,NONE,NONE,"NONE
"
1nec_A_cavity_1,10,5.1,0.51,8,1,0,0,1,0,Oxygen-insensitive NAD(P)H nitroreductase,NONE,Q01234,Involved in oxidoreductase activity,NONE,"NONE
"
1hsr_A_cavity_1,12,6.113,0.5094,5,2,2,0,3,0,Peroxidase,NONE,P28313,Involved in peroxidase activity,NONE,"NONE
"
2a8p_A_cavity_1,10,5.092,0.5092,6,2,1,1,0,0,U8 snoRNA-decapping enzyme,NONE,Q6TEC1,NONE,NONE,"NONE
"
1x6v_B_cavity_2,9,4.569,0.5076,7,1,0,0,1,0,Bifunctional 3-phosphoadenosine 5-phosphosulfate synthetase 1,NONE,O43252,Involved in ATP binding,NONE,"NONE
"
2zdi_C_cavity_1,10,5.074,0.5074,7,1,2,0,0,0,Prefoldin subunit beta,NONE,O58268,NONE,NONE,"NONE
"
2vkq_A_cavity_2,15,7.601,0.5067,5,3,2,5,0,0,Cytosolic 5-nucleotidase 3,NONE,Q9H0P0,NONE,NONE,"NONE
"
1ith_B_cavity_1,8,4.052,0.5066,6,1,0,0,1,0,Hemoglobin F-I,NONE,P06148,NONE,NONE,"NONE
"
1p9p_A_cavity_1,8,4.05,0.5063,6,1,1,0,0,0,tRNA,NONE,P0A876,Involved in RNA binding,NONE,"NONE
"
2k2q_A_cavity_1,8,4.046,0.5058,5,0,2,1,0,0,Tyrocidine synthetase 3,NONE,O30409,NONE,NONE,"NONE
"
1t3k_A_cavity_2,8,4.046,0.5057,4,2,1,0,1,0,Dual specificity phosphatase Cdc25,NONE,Q8GY31,NONE,NONE,"NONE
"
2g7h_A_cavity_1,8,4.045,0.5056,6,2,0,0,0,0,Methylated-DNA--protein-cysteine methyltransferase,NONE,Q58924,NONE,NONE,"NONE
"
1w2z_A_cavity_3,8,4.044,0.5055,6,1,1,0,0,0,Amine oxidase [copper-containing],NONE,Q43077,Involved in copper ion binding,NONE,"NONE
"
1vp5_B_cavity_1,9,4.545,0.505,6,1,0,1,1,0,"Oxidoreductase, aldo/keto reductase family",NONE,Q9X0A2,Involved in oxidoreductase activity,NONE,"NONE
"
1o8c_B_cavity_1,10,5.049,0.5049,6,2,1,1,0,0,Putative quinone oxidoreductase yhdH,NONE,P26646,NONE,NONE,"NONE
"
3bze_A_cavity_3,10,5.048,0.5048,7,1,1,1,0,0,"HLA class I histocompatibility antigen, alpha chain E",IMMUNE SYSTEM,HLAE_HUMAN,"Preferably binds to a peptide derived from the signal sequence of most HLA-A, -B, -C and -G molecules.",NONE,"NONE
"
1id3_A_cavity_2,9,4.538,0.5042,8,1,0,0,0,0,Histone H3,NONE,P61830,NONE,NONE,"NONE
"
2hmb_A_cavity_1,9,4.536,0.504,5,2,1,0,1,0,"Fatty acid-binding protein, heart",LIPID-BINDING PROTEIN,FABPH_HUMAN,FABP are thought to play a role in the intracellular transport of long-chain fatty acids and their acyl-CoA esters.,NONE,"NONE
"
1kmh_A_cavity_3,8,4.032,0.504,6,0,2,0,0,0,"ATP synthase subunit alpha, chloroplastic",NONE,P06450,NONE,NONE,"NONE
"
1s6i_A_cavity_3,8,4.032,0.504,7,0,1,0,0,0,Calcium-dependent protein kinase SK5,NONE,P28583,NONE,NONE,"NONE
"
1moh_A_cavity_1,8,4.032,0.5039,6,0,1,0,1,0,Hemoglobin-1,NONE,P41260,Involved in iron ion binding,NONE,"NONE
"
3ftd_A_cavity_1,9,4.528,0.5031,5,1,2,1,0,0,Dimethyladenosine transferase,NONE,O67680,NONE,NONE,"NONE
"
3i4c_D_cavity_2,8,4.02,0.5025,5,1,1,0,1,0,NAD-dependent alcohol dehydrogenase,NONE,P39462,Involved in zinc ion binding,NONE,"NONE
"
1wl4_A_cavity_1,8,4.015,0.5019,5,1,1,0,1,0,"Acetyl-CoA acetyltransferase, cytosolic",NONE,Q9BWD1,Lipid transport and metabolism,NONE,"NONE
"
2ayl_B_cavity_6,8,4.011,0.5014,5,1,0,0,2,0,Prostaglandin G/H synthase 1,NONE,P05979,Involved in peroxidase activity,NONE,"NONE
"
1k0h_A_cavity_1,17,8.518,0.5011,6,2,3,6,0,0,Tail attachment protein,NONE,P03714,NONE,NONE,"NONE
"
2vsq_A_cavity_6,9,4.509,0.501,5,0,2,2,0,0,Surfactin synthetase subunit 3,NONE,Q08787,NONE,NONE,"NONE
"
3gar_A_cavity_1,9,4.506,0.5007,6,1,0,1,1,0,Phosphoribosylglycinamide formyltransferase,NONE,P08179,Nucleotide transport and metabolism,NONE,"NONE
"
1o7d_C_cavity_1,8,4.005,0.5007,6,1,1,0,0,0,Lysosomal alpha-mannosidase,NONE,Q29451,Necessary for the catabolism of N-linked carbohydrates released during glycoprotein turnover.,NONE,"NONE
"
1wxr_A_cavity_3,8,4.003,0.5003,6,1,1,0,0,0,Hemoglobin-binding protease hbp,NONE,O88093,NONE,NONE,"NONE
"
2cun_A_cavity_1,8,4.001,0.5001,6,0,2,0,0,0,Phosphoglycerate kinase,NONE,O58965,NONE,NONE,"NONE
"
1ebk_E_cavity_1,10,5,0.5,5,1,2,2,0,0,Gag-Pol polyprotein,HYDROLASE/HYDROLASE INHIBITOR,POL_HV1B1,"Gag-Pol polyprotein and Gag polyprotein may regulate their own translation, by the binding genomic RNA in the 5-UTR. At low concentration, Gag-Pol and Gag would promote translation, whereas at high concentration, the polyproteins encapsidate genomic RNA ;Matrix protein p17 has two main functions: in infected cell, it targets Gag and Gag-pol polyproteins to the plasma membrane via a multipartite membrane-binding signal, that includes its myristoylated N-terminus. The second function is to plays a role in n;Capsid protein p24 forms the conical core that encapsulates the genomic RNA-nucleocapsid complex in the virion. Most core are conical, with only 7% tubular. The core is constituted by capsid protein hexamer subunits. The core is dissassembled soon after v;Nucleocapsid protein p7 encapsulates and protects viral dimeric unspliced (genomic) RNA. Binds these RNAs through its zinc fingers. Facilitates rearangement of nucleic acid secondary structure during retrotranscription of genomic RNA. This capability is r;The aspartyl protease mediates proteolytic cleavages of Gag and Gag-Pol polyproteins during or shortly after the release of the virion from the plasma membrane. Cleavages take place as an ordered, step-wise cascade to yield mature proteins. This process i;Reverse transcriptase/ribonuclease H (RT) is a multifunctional enzyme that converts the viral RNA genome into dsDNA in the cytoplasm, shortly after virus entry into the cell. This enzyme displays a DNA polymerase activity that can copy either DNA or RNA t;Integrase catalyzes viral DNA integration into the host chromosome, by performing a series of DNA cutting and joining reactions. This enzyme activity takes place after virion entry into a cell and reverse transcription of the RNA genome in dsDNA. The firs",NONE,"NONE
"
2r5k_C_cavity_1,8,4,0.5,4,0,1,0,3,0,Major capsid protein L1,NONE,P04012,NONE,NONE,"NONE
"
2pyt_B_cavity_1,8,3.998,0.4998,3,0,3,2,0,0,Ethanolamine utilization protein eutQ,NONE,Q9ZFV5,NONE,NONE,"NONE
"
1odn_A_cavity_1,10,4.99,0.499,8,0,1,0,1,0,Isopenicillin N synthetase,NONE,P05326,Involved in iron ion binding,NONE,"NONE
"
1v26_A_cavity_4,10,4.989,0.4989,4,1,2,3,0,0,Medium-chain-fatty-acid--CoA ligase,NONE,Q6L8F0,Involved in catalytic activity,NONE,"NONE
"
1rym_A_cavity_1,8,3.991,0.4989,6,1,0,0,1,0,"Chloroplastic group IIB intron splicing facilitator CRS2, chloroplastic",NONE,Q9M5P4,NONE,NONE,"NONE
"
2iwg_E_cavity_1,10,4.988,0.4988,4,0,3,3,0,0,52 kDa Ro protein,IMMUNOGLOBULIN DOMAIN,RO52_HUMAN,"Ribonucleoprotein particle composed of a single polypeptide and one of four small RNA molecules. It is present in all mammalian cells studied but has no known function. At least two isoforms are present in nucleated and red blood cells, and tissue specifi",Sera from patients with systemic lupus erythematosus (SLE) or primary Sjoegren syndrome often contain antibodies that react with normal cellular RO protein as if this antigen was foreign.,"NONE
"
2c35_C_cavity_1,10,4.985,0.4985,7,1,1,0,1,0,DNA-directed RNA polymerase II subunit RPB4,NONE,O15514,NONE,NONE,"NONE
"
1mro_D_cavity_2,8,3.984,0.498,4,3,1,0,0,0,Methyl-coenzyme M reductase I subunit alpha,NONE,P11558,NONE,NONE,"NONE
"
1qjj_A_cavity_1,9,4.473,0.497,5,1,1,2,0,0,Astacin,NONE,P07584,Involved in metallopeptidase activity,NONE,"NONE
"
1sxr_B_cavity_1,8,3.975,0.4968,4,0,2,0,2,0,Peptidoglycan-recognition protein SA,NONE,Q9VYX7,Involved in N-acetylmuramoyl-L-alanine amidase activity,NONE,"NONE
"
2iw2_A_cavity_3,10,4.967,0.4967,4,1,2,1,2,0,Xaa-Pro dipeptidase,HYDROLASE,PEPD_HUMAN,Splits dipeptides with a prolyl or hydroxyprolyl residue in the C-terminal position. Plays an important role in collagen metabolism because the high level of iminoacids in collagen.,"Defects in PEPD are a cause of prolidase deficiency (PD) [MIM:170100]. Prolidase deficiency is an autosomal recessive disorder associated with iminodipeptiduria. The clinical phenotype includes skin ulcers, mental retardation, recurrent infections, and a characteristic facies. These features, however are incompletely penetrant and highly variable in both age of onset and severity. There is a tight linkage between the polymorphisms of prolidase and the myotonic dystrophy trait.","NONE
"
3c9i_B_cavity_2,8,3.97,0.4962,6,0,2,0,0,0,Tail needle protein gp26,NONE,P35837,NONE,NONE,"NONE
"
1gyl_A_cavity_1,8,3.968,0.496,5,1,1,0,1,0,Peroxisomal (S)-2-hydroxy-acid oxidase,NONE,P05414,Energy production and conversion,NONE,"NONE
"
1pku_J_cavity_1,11,5.449,0.4954,7,1,2,1,0,0,Nucleoside diphosphate kinase 1,NONE,Q07661,NONE,NONE,"NONE
"
1c52_A_cavity_1,9,4.458,0.4953,6,2,0,0,1,0,Cytochrome c-552,NONE,P04164,Energy production and conversion,NONE,"NONE
"
1w2y_A_cavity_1,13,6.434,0.4949,6,2,3,2,0,0,DUTPase,NONE,Q0P8G4,NONE,NONE,"NONE
"
1y4j_A_cavity_1,8,3.956,0.4945,4,2,1,1,0,0,Sulfatase-modifying factor 2,NONE,Q8NBJ7,Seems to lack formyl-glycine generating activity and to be unable to convert newly synthesized inactive sulfatases to their active form by modifying an active site cysteine residue to 3-oxoalanine. Overexpression of SUMF2 inhibits the activation of sulfatases by SUMF1,NONE,"NONE
"
1xg4_A_cavity_1,11,5.438,0.4944,6,1,2,0,2,0,Methylisocitrate lyase,NONE,P77541,Carbohydrate transport and metabolism,NONE,"NONE
"
1qvw_B_cavity_1,9,4.444,0.4937,5,2,1,1,0,0,Probable chaperone protein HSP31,NONE,Q04432,Involved in protein binding,NONE,"NONE
"
1ad3_B_cavity_2,8,3.949,0.4936,4,1,2,0,1,0,"Aldehyde dehydrogenase, dimeric NADP-preferring",NONE,P11883,Involved in aldehyde dehydrogenase [NAD(P)+] activity,NONE,"NONE
"
1ipk_C_cavity_1,10,4.932,0.4932,10,0,0,0,0,0,"Beta-conglycinin, beta chain",NONE,P25974,NONE,NONE,"NONE
"
1skq_B_cavity_1,8,3.945,0.4932,6,1,1,0,0,0,Elongation factor 1-alpha,NONE,P35021,Involved in GTPase activity,NONE,"NONE
"
2b0c_A_cavity_1,8,3.943,0.4929,4,1,2,1,0,0,Phosphatase yihX,NONE,P0A8Y3,NONE,NONE,"NONE
"
1mww_A_cavity_1,8,3.942,0.4928,5,2,1,0,0,0,Uncharacterized protein HI1388.1,NONE,O86237,NONE,NONE,"NONE
"
1zbc_A_cavity_1,8,3.941,0.4926,4,1,2,1,0,0,Chitinase-3-like protein 1,NONE,Q29411,NONE,NONE,"NONE
"
1f8f_A_cavity_1,18,8.865,0.4925,8,1,5,0,4,0,Benzyl alcohol dehydrogenase,NONE,Q59096,Involved in zinc ion binding,NONE,"NONE
"
1h3o_B_cavity_1,9,4.432,0.4925,9,0,0,0,0,0,Transcription initiation factor TFIID subunit 4,NONE,O00268,NONE,NONE,"NONE
"
2qtv_A_cavity_2,9,4.43,0.4923,6,1,1,1,0,0,Protein transport protein SEC23,NONE,P15303,NONE,NONE,"NONE
"
1ya0_B_cavity_1,10,4.919,0.4919,6,2,1,1,0,0,Protein SMG7,NONE,Q92540,NONE,NONE,"NONE
"
1zq7_A_cavity_1,10,4.918,0.4918,5,2,1,1,1,0,Protein MM_0484,NONE,Q8PZK8,NONE,NONE,"NONE
"
1h21_C_cavity_2,8,3.934,0.4917,6,2,0,0,0,0,Split-Soret cytochrome c,NONE,P81040,Diheme cytochrome c which may be involved in sulfate reduction,NONE,"NONE
"
1yxe_A_cavity_3,8,3.932,0.4914,5,1,1,0,1,0,Apical membrane antigen 1,NONE,P22621,NONE,NONE,"NONE
"
1ign_A_cavity_1,24,11.79,0.4912,10,4,3,0,7,0,DNA-binding protein RAP1,NONE,P11938,NONE,NONE,"NONE
"
1b9b_B_cavity_1,9,4.416,0.4907,4,2,1,1,1,0,Bifunctional PGK/TIM,NONE,P36204,Carbohydrate transport and metabolism,NONE,"NONE
"
1d5y_D_cavity_1,8,3.921,0.4901,4,2,0,1,1,0,Right origin-binding protein,NONE,P0ACI0,NONE,NONE,"NONE
"
2gta_C_cavity_1,8,3.918,0.4897,7,1,0,0,0,0,Uncharacterized protein ypjD,NONE,P42979,NONE,NONE,"NONE
"
2czt_A_cavity_1,9,4.396,0.4884,7,0,1,0,1,0,Prostaglandin-H2 D-isomerase,NONE,O09114,NONE,NONE,"NONE
"
1j9l_A_cavity_2,9,4.394,0.4882,5,2,1,1,0,0,5-nucleotidase surE,NONE,P96112,NONE,NONE,"NONE
"
2wgh_A_cavity_4,12,5.855,0.4879,6,2,2,2,0,0,Ribonucleoside-diphosphate reductase large subunit,NONE,P23921,NONE,NONE,"NONE
"
2vwt_A_cavity_1,9,4.391,0.4879,6,2,0,0,1,0,2-keto-3-deoxy-L-rhamnonate aldolase,NONE,P76469,NONE,NONE,"NONE
"
1kv9_A_cavity_1,9,4.39,0.4878,3,2,1,3,0,0,Quinohemoprotein alcohol dehydrogenase ADH IIB,NONE,Q8GR64,Involved in iron ion binding,NONE,"NONE
"
1xx4_A_cavity_1,9,4.384,0.4872,8,0,1,0,0,0,"3,2-trans-enoyl-CoA isomerase, mitochondrial",NONE,P23965,Lipid transport and metabolism,NONE,"NONE
"
1h97_B_cavity_1,9,4.384,0.4871,7,0,1,0,1,0,Globin-3,NONE,P80721,Involved in iron ion binding,NONE,"NONE
"
1nr3_A_cavity_1,9,4.382,0.4869,4,0,4,1,0,0,DNA-binding protein tfx,NONE,O27001,NONE,NONE,"NONE
"
2hi7_B_cavity_2,8,3.894,0.4868,7,0,1,0,0,0,Thio,NONE,P0AEG4,NONE,NONE,"NONE
"
1r4m_D_cavity_2,8,3.894,0.4867,6,0,2,0,0,0,NEDD8-activating enzyme E1 regulatory subunit,CELL CYCLE,ULA1_HUMAN,"Regulatory subunit of the dimeric UBA3-NAE1 E1 enzyme. E1 activates NEDD8 by first adenylating its C-terminal glycine residue with ATP, thereafter linking this residue to the side chain of the catalytic cysteine, yielding a NEDD8-UBA3 thioester and free A",NONE,"Cancer
"
2k0l_A_cavity_3,10,4.862,0.4862,7,2,1,0,0,0,Outer membrane protein A,NONE,P24017,NONE,NONE,"NONE
"
